,taxID,accession,length,date,organism,reference,gene_information,sampling_locality,outgroup,genus,epithet
245_KT990359.1,1391648,KT990359.1,705,06-NOV-2016,Aureoboletus tenuis,"location: [0:705]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['China'],False,Aureoboletus,tenuis
246_MK766311.1,1355219,MK766311.1,771,18-DEC-2019,Leccinellum crocipodium,"location: [0:771]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['USA: Illinois'],False,Leccinellum,crocipodium
247_MK766373.1,1354920,MK766373.1,720,18-DEC-2019,Xerocomellus chrysenteron,"location: [0:720]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['USA: Ohio'],False,Xerocomellus,chrysenteron
248_MK766310.1,1354916,MK766310.1,769,18-DEC-2019,Leccinellum corsicum,"location: [0:769]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['Italy'],False,Leccinellum,corsicum
249_MG897435.1,1354912,MG897435.1,766,14-JUN-2019,Baorangia rufomaculata,"location: [0:766]
authors: Vadthanarat,S. and Raspe,O.
title: Direct Submission
journal: Submitted (03-FEB-2018) Biology, Chiang Mai University, 239 Hauy Kaew Road, Suthep, Muang, Chiang Mai 50200, Thailand
medline id: 
pubmed id: 
comment: 
",['rpb2'],['USA'],False,Baorangia,rufomaculata
250_MK766272.1,1354897,MK766272.1,771,18-DEC-2019,Aureoboletus roxanae,"location: [0:771]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['USA: New York'],False,Aureoboletus,roxanae
251_MG212615.1,1354896,MG212615.1,766,02-MAY-2019,Aureoboletus moravicus,"location: [0:766]
authors: Vadthanarat,S., Raspe,O. and Lumyong,S.
title: Phylogenetic affinities of the sequestrate genus Rhodactina (Boletaceae), with a new species, R. rostratispora from Thailand
journal: MycoKeys (29), 63-80 (2018)
medline id: 
pubmed id: 29559826
comment: Publication Status: Online-Only
",['rpb2'],['Belgium'],False,Aureoboletus,moravicus
252_KY419036.1,1325616,KY419036.1,770,01-OCT-2017,Butyriboletus roseoflavus,"location: [0:770]
authors: Zhao,R.-L., Li,G.-J., Sanchez-Ramirez,S., Stata,M., Yang,Z.-L., Wu,G., Dai,Y.-C., He,S.-H., Cui,B.-K., Zhou,J.-L., Wu,F., He,M.-Q., Moncalvo,J.-M. and Hyde,K.D.
title: A six-gene phylogenetic overview of Basidiomycota and allied phyla with estimated divergence times of higher taxa and a phyloproteomics perspective
journal: Fungal Divers. 84 (1), 43-74 (2017)
medline id: 
pubmed id: 
comment: 
",['RPB2'],['China'],False,Butyriboletus,roseoflavus
253_MK766296.1,1325514,MK766296.1,775,18-DEC-2019,Harrya chromapes,"location: [0:775]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['USA: Illinois'],False,Harrya,chromapes
254_MG897438.1,1297042,MG897438.1,763,14-JUN-2019,Boletus roseopurpureus,"location: [0:763]
authors: Vadthanarat,S. and Raspe,O.
title: Direct Submission
journal: Submitted (03-FEB-2018) Biology, Chiang Mai University, 239 Hauy Kaew Road, Suthep, Muang, Chiang Mai 50200, Thailand
medline id: 
pubmed id: 
comment: 
",['rpb2'],['USA'],False,Boletus,roseopurpureus
256_KF112785.1,1288704,KF112785.1,691,23-APR-2014,Phylloporus luxiensis,"location: [0:691]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Phylloporus,luxiensis
257_MK766288.1,1282272,MK766288.1,769,18-DEC-2019,Caloboletus firmus,"location: [0:769]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['Belize'],False,Caloboletus,firmus
258_KY553129.1,1278234,KY553129.1,639,11-APR-2018,Strobilomyces echinocephalus,"location: [0:639]
authors: Han,L.H., Buyck,B., Yourou,N.S., Halling,R.E. and Yang,Z.L.
title: Afroboletus sequestratus (Boletales), the first species with sequestrate basidioma in the genus
journal: Phytotaxa 305 (1), 11-20 (2017)
medline id: 
pubmed id: 
comment: 
",['rpb2'],,False,Strobilomyces,echinocephalus
259_KT990425.1,1278228,KT990425.1,582,06-NOV-2016,Tylopilus balloui,"location: [0:582]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['China'],False,Tylopilus,balloui
260_KT990458.1,1269243,KT990458.1,597,06-NOV-2016,Tylopilus griseipurpureus,"location: [0:597]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['China'],False,Tylopilus,griseipurpureus
261_AB589419.1,1263940,AB589419.1,672,01-DEC-2012,Strobilomyces hongoi,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Shiga Pref., Otsu, Ohmi']",False,Strobilomyces,hongoi
262_JQ928603.1,1256248,JQ928603.1,769,20-JAN-2013,Retiboletus aff. nigerrimus HKAS 59699,"location: [0:769]
authors: Hosen,M.I., Feng,B., Wu,G., Zhu,X.T., Li,Y.C. and Yang,Z.L.
title: Borofutus, a new genus of Boletaceae from tropical Asia: phylogeny, morphology, and taxonomy
journal: Fungal Divers. 58 (1), 215-226 (2013)
medline id: 
pubmed id: 
comment: 
",['RPB2'],['China'],False,Retiboletus,aff. nigerrimus HKAS 59699
263_JQ928601.1,1256247,JQ928601.1,768,20-JAN-2013,Retiboletus aff. griseus HKAS 59460,"location: [0:768]
authors: Hosen,M.I., Feng,B., Wu,G., Zhu,X.T., Li,Y.C. and Yang,Z.L.
title: Borofutus, a new genus of Boletaceae from tropical Asia: phylogeny, morphology, and taxonomy
journal: Fungal Divers. 58 (1), 215-226 (2013)
medline id: 
pubmed id: 
comment: 
",['RPB2'],['China'],False,Retiboletus,aff. griseus HKAS 59460
264_JQ928602.1,1256246,JQ928602.1,608,20-JAN-2013,Leccinum aff. aurantiacum HKAS 57390,"location: [0:608]
authors: Hosen,M.I., Feng,B., Wu,G., Zhu,X.T., Li,Y.C. and Yang,Z.L.
title: Borofutus, a new genus of Boletaceae from tropical Asia: phylogeny, morphology, and taxonomy
journal: Fungal Divers. 58 (1), 215-226 (2013)
medline id: 
pubmed id: 
comment: 
",['RPB2'],['China'],False,Leccinum,aff. aurantiacum HKAS 57390
265_MH614755.1,1256133,MH614755.1,764,02-MAY-2019,Borofutus dhakanus,"location: [0:764]
authors: Vadthanarat,S., Lumyong,S. and Raspe,O.
title: Cacaoporus, a new Boletaceae genus, with two new species from Thailand
journal: MycoKeys (2019) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['Thailand'],False,Borofutus,dhakanus
266_KU852376.1,1217839,KU852376.1,780,30-NOV-2017,Suillus ponderosus,"location: [0:780]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['USA: Huddart Park, Woodside Co., CA']",False,Suillus,ponderosus
267_KF112781.1,1195726,KF112781.1,706,23-APR-2014,Xerocomus magniporus,"location: [0:706]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Xerocomus,magniporus
268_MG897439.1,1173595,MG897439.1,766,14-JUN-2019,Lanmaoa carminipes,"location: [0:766]
authors: Vadthanarat,S. and Raspe,O.
title: Direct Submission
journal: Submitted (03-FEB-2018) Biology, Chiang Mai University, 239 Hauy Kaew Road, Suthep, Muang, Chiang Mai 50200, Thailand
medline id: 
pubmed id: 
comment: 
",['rpb2'],['USA'],False,Lanmaoa,carminipes
269_JQ928604.1,1089193,JQ928604.1,732,20-JAN-2013,Zangia roseola,"location: [0:732]
authors: Hosen,M.I., Feng,B., Wu,G., Zhu,X.T., Li,Y.C. and Yang,Z.L.
title: Borofutus, a new genus of Boletaceae from tropical Asia: phylogeny, morphology, and taxonomy
journal: Fungal Divers. 58 (1), 215-226 (2013)
medline id: 
pubmed id: 
comment: 
",['RPB2'],['China'],False,Zangia,roseola
270_KF112791.1,1089190,KF112791.1,697,23-APR-2014,Zangia erythrocephala,"location: [0:697]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Zangia,erythrocephala
271_KF112799.1,1089185,KF112799.1,709,23-APR-2014,Tylopilus violatinctus,"location: [0:709]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['RPB2'],['China'],False,Tylopilus,violatinctus
272_MK766372.1,925758,MK766372.1,771,18-DEC-2019,Xanthoconium purpureum,"location: [0:771]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['USA: Illinois'],False,Xanthoconium,purpureum
273_MK766360.1,925644,MK766360.1,770,18-DEC-2019,Retiboletus griseus,"location: [0:770]
authors: Kuo,M. and Ortiz-Santana,B.
title: Revision of leccinoid fungi, with emphasis on North American taxa, based on molecular and morphological data
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['RPB2'],['USA: Illinois'],False,Retiboletus,griseus
274_MG897437.1,925643,MG897437.1,766,14-JUN-2019,Lanmaoa pallidorosea,"location: [0:766]
authors: Vadthanarat,S. and Raspe,O.
title: Direct Submission
journal: Submitted (03-FEB-2018) Biology, Chiang Mai University, 239 Hauy Kaew Road, Suthep, Muang, Chiang Mai 50200, Thailand
medline id: 
pubmed id: 
comment: 
",['rpb2'],['USA'],False,Lanmaoa,pallidorosea
275_KT990462.1,889443,KT990462.1,597,06-NOV-2016,Retiboletus nigerrimus,"location: [0:597]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['China'],False,Retiboletus,nigerrimus
276_AB589448.1,889441,AB589448.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST10-1,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Taiwan: Nantoh, Shan-lin-xi']",False,Strobilomyces,aff. strobilaceus ST10-1
277_AB589438.1,889440,AB589438.1,672,01-DEC-2012,Strobilomyces aff. confusus SC1-5,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Shiga Pref., Otsu, Nagara']",False,Strobilomyces,aff. confusus SC1-5
278_AB589437.1,889439,AB589437.1,672,01-DEC-2012,Strobilomyces aff. confusus SC2-5,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Shiga Pref., Otsu, Nagara']",False,Strobilomyces,aff. confusus SC2-5
279_AB589436.1,889438,AB589436.1,672,01-DEC-2012,Strobilomyces aff. confusus SC2-4,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Shiga Pref., Otsu, Nagara']",False,Strobilomyces,aff. confusus SC2-4
280_AB589435.1,889437,AB589435.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST9-1,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Shiga Pref., Mt.Tanakami']",False,Strobilomyces,aff. strobilaceus ST9-1
281_AB589434.1,889436,AB589434.1,672,01-DEC-2012,Strobilomyces aff. confusus SC1-4,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Kyoto Pref., Kyoto, Yoshida Hill']",False,Strobilomyces,aff. confusus SC1-4
282_AB589433.1,889435,AB589433.1,672,01-DEC-2012,Strobilomyces aff. confusus SC2-3,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Kyoto Pref., Kyoto, Yoshida Hill']",False,Strobilomyces,aff. confusus SC2-3
283_AB589432.1,889434,AB589432.1,672,01-DEC-2012,Strobilomyces aff. confusus SC2-2,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Kyoto Pref., Kyoto, Yoshida Hill']",False,Strobilomyces,aff. confusus SC2-2
284_AB589430.1,889433,AB589430.1,672,01-DEC-2012,Strobilomyces aff. confusus SC2-1,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Kyoto Pref., Kyoto, Yoshida Hill']",False,Strobilomyces,aff. confusus SC2-1
285_AB589429.1,889432,AB589429.1,672,01-DEC-2012,Strobilomyces aff. confusus SC1-3,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Kyoto Pref., Kyoto, Yoshida Hill']",False,Strobilomyces,aff. confusus SC1-3
286_AB589428.1,889431,AB589428.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST5-4,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Kyoto Pref., Kyoto, Yoshida Hill']",False,Strobilomyces,aff. strobilaceus ST5-4
287_AB589426.1,889430,AB589426.1,672,01-DEC-2012,Strobilomyces aff. confusus SC1-2,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Osaka Pref., Mino']",False,Strobilomyces,aff. confusus SC1-2
288_AB589423.1,889429,AB589423.1,672,01-DEC-2012,Strobilomyces sp. SU-1,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Taiwan: Taipei, Fushan Botanical Garden']",False,Strobilomyces,sp. SU-1
289_AB589422.1,889428,AB589422.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST8-1,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Taiwan: Nantoh, Shan-lin-xi']",False,Strobilomyces,aff. strobilaceus ST8-1
290_AB589420.1,889427,AB589420.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST7-1,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Shiga Pref., Otsu, Ohmi']",False,Strobilomyces,aff. strobilaceus ST7-1
291_AB589416.1,889425,AB589416.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST5-3,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],['United Kingdom'],False,Strobilomyces,aff. strobilaceus ST5-3
292_AB589415.1,889424,AB589415.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST5-2,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],['Denmark: Falster'],False,Strobilomyces,aff. strobilaceus ST5-2
293_AB589414.1,889423,AB589414.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST6-3,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],['USA: Michigan'],False,Strobilomyces,aff. strobilaceus ST6-3
294_AB589413.1,889422,AB589413.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST6-2,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],['USA: New Jersey'],False,Strobilomyces,aff. strobilaceus ST6-2
295_AB589412.1,889421,AB589412.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST6-1,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],['USA: New Jersey'],False,Strobilomyces,aff. strobilaceus ST6-1
296_AB589411.1,889420,AB589411.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST5-1,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],['United Kingdom'],False,Strobilomyces,aff. strobilaceus ST5-1
297_AB589410.1,889419,AB589410.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST4-1,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Nagano Pref., Susaka']",False,Strobilomyces,aff. strobilaceus ST4-1
298_AB589409.1,889418,AB589409.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST3-1,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Osaka Pref., Mino']",False,Strobilomyces,aff. strobilaceus ST3-1
299_AB589408.1,889417,AB589408.1,672,01-DEC-2012,Strobilomyces aff. confusus SC1-1,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Kyoto Pref., Kyoto, Takaragaike']",False,Strobilomyces,aff. confusus SC1-1
300_AB589407.1,889416,AB589407.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST2-1,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Japan: Miyazaki Pref., Tohshoken-gun, Takaoka-cho']",False,Strobilomyces,aff. strobilaceus ST2-1
301_KX869402.1,889415,KX869402.1,665,14-NOV-2017,Strobilomyces foveatus,"location: [0:665]
authors: Han,L.H., Feng,B., Wu,G., Roy,E.H., Bart,B., Nourou,S.Y., Sydney,T.N.E. and Zhu,L.Y.
title: African origin and global distribution patterns: Evidence inferred from phylogenetic and biogeographical analyses of ectomycorrhizal fungal genus Strobilomyces
journal: J. Biogeogr. (2018) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print DOI: 10.1111/jbi.13094
",['rpb2'],,False,Strobilomyces,foveatus
302_AB589400.1,889414,AB589400.1,672,01-DEC-2012,Strobilomyces annulatus,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Malaysia: Johor, Endau-Rompin, Pulau Bertam']",False,Strobilomyces,annulatus
303_AB589399.1,889413,AB589399.1,672,01-DEC-2012,Strobilomyces aff. strobilaceus ST1-1,"authors: Sato,H., Hattori,T., Lee,S.S. and Murakami,N.
title: Two species of Strobilomyces (Boletaceae, Boletales), S. seminudus and S. hongoi sp. nov. from Japan
journal: Mycologia 103 (3), 598-609 (2011)
medline id: 
pubmed id: 21177488
comment: DOI:10.3852/10-182
",['RPB2'],"['Malaysia: Pasoh, Negeri Sembilan']",False,Strobilomyces,aff. strobilaceus ST1-1
308_MH614756.1,676142,MH614756.1,767,02-MAY-2019,Buchwaldoboletus lignicola,"location: [0:767]
authors: Vadthanarat,S., Lumyong,S. and Raspe,O.
title: Cacaoporus, a new Boletaceae genus, with two new species from Thailand
journal: MycoKeys (2019) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['Belgium'],False,Buchwaldoboletus,lignicola
309_KT990356.1,654445,KT990356.1,647,06-NOV-2016,Aureoboletus longicollis,"location: [0:647]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['rpb2'],['China'],False,Aureoboletus,longicollis
311_KU852288.1,627136,KU852288.1,760,30-NOV-2017,Suillus quiescens,"location: [0:760]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['rpb2'],"['USA: 1100 Kings Mountain Rd, Huddart Park, Woodside Co., CA']",False,Suillus,quiescens
