,taxID,accession,length,date,organism,reference,gene_information,sampling_locality,outgroup,genus,epithet
238_KF112427.1,1487199,KF112427.1,840,11-AUG-2014,Boletellus sp. HKAS 59536,"location: [0:840]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Boletellus,sp. HKAS 59536
239_KF112428.1,1487198,KF112428.1,843,11-AUG-2014,Boletellus sp. HKAS 58713,"location: [0:843]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Boletellus,sp. HKAS 58713
240_KF112365.1,1487197,KF112365.1,837,11-AUG-2014,Boletellus sp. HKAS 53376,"location: [0:837]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Boletellus,sp. HKAS 53376
241_KF112364.1,1487196,KF112364.1,836,11-AUG-2014,Boletellus sp. HKAS 53375,"location: [0:836]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Boletellus,sp. HKAS 53375
242_KF112426.1,1487194,KF112426.1,841,11-AUG-2014,Boletellus aff. emodensis HKAS 52678,"location: [0:841]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Boletellus,aff. emodensis HKAS 52678
243_KF112485.1,1487192,KF112485.1,852,11-AUG-2014,Austroboletus sp. HKAS 59624,"location: [0:852]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Austroboletus,sp. HKAS 59624
244_KF112383.1,1487191,KF112383.1,842,11-AUG-2014,Austroboletus sp. HKAS 57756,"location: [0:842]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Austroboletus,sp. HKAS 57756
245_KF112487.1,1487190,KF112487.1,838,11-AUG-2014,Austroboletus aff. mutabilis HKAS 53450,"location: [0:838]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Austroboletus,aff. mutabilis HKAS 53450
246_KF112486.1,1487189,KF112486.1,845,11-AUG-2014,Austroboletus aff. fusisporus HKAS 53461,"location: [0:845]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Austroboletus,aff. fusisporus HKAS 53461
247_KF112484.1,1487188,KF112484.1,844,11-AUG-2014,Austroboletus aff. fusisporus HKAS 52683,"location: [0:844]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Austroboletus,aff. fusisporus HKAS 52683
248_KF112422.1,1487187,KF112422.1,835,11-AUG-2014,Aureoboletus sp. HKAS 57581,"location: [0:835]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Aureoboletus,sp. HKAS 57581
249_KF112456.1,1487186,KF112456.1,837,11-AUG-2014,Aureoboletus sp. HKAS 53458,"location: [0:837]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Aureoboletus,sp. HKAS 53458
250_KU721319.1,1485230,KU721319.1,909,30-NOV-2017,Suillus marginielevatus,"location: [0:909]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['China: Nixi, Shangri-la, Diqing, Yunnan province']",False,Suillus,marginielevatus
253_KY418891.1,1453538,KY418891.1,930,01-OCT-2017,Boletus bainiugan,"location: [0:930]
authors: Zhao,R.-L., Li,G.-J., Sanchez-Ramirez,S., Stata,M., Yang,Z.-L., Wu,G., Dai,Y.-C., He,S.-H., Cui,B.-K., Zhou,J.-L., Wu,F., He,M.-Q., Moncalvo,J.-M. and Hyde,K.D.
title: A six-gene phylogenetic overview of Basidiomycota and allied phyla with estimated divergence times of higher taxa and a phyloproteomics perspective
journal: Fungal Divers. 84 (1), 43-74 (2017)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China'],False,Boletus,bainiugan
254_KT990518.1,1391648,KT990518.1,841,06-NOV-2016,Aureoboletus tenuis,"location: [0:841]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['China'],False,Aureoboletus,tenuis
256_AF139694.1,1355219,AF139694.1,894,26-JUL-2013,Leccinellum crocipodium,"location: [0:894]
authors: Binder,M. and Besl,H.
title: 28S rRNA sequence data and chemotaxonomical analyses on the generic concept of Leccinum (Boletales)
journal: (in) ? (Ed.); MICOLOGIA: 71-82; A.M.B., Centro Studi Micologici, Italy (2000)
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],,False,Leccinellum,crocipodium
257_KF030294.1,1355216,KF030294.1,883,07-DEC-2017,Xerocomellus cf. rubellus East Coast MB03-033,"location: [0:883]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['28S ribosomal RNA'],"['USA: Worcester, MA']",False,Xerocomellus,cf. rubellus East Coast MB03-033
258_KF030340.1,1355149,KF030340.1,881,07-DEC-2017,Boletus subalpinus,"location: [0:881]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['28S ribosomal RNA'],,False,Boletus,subalpinus
259_KF112357.1,1354920,KF112357.1,833,11-AUG-2014,Xerocomellus chrysenteron,"location: [0:833]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Xerocomellus,chrysenteron
261_KF030347.1,1354916,KF030347.1,896,07-DEC-2017,Leccinellum corsicum,"location: [0:896]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['28S ribosomal RNA'],,False,Leccinellum,corsicum
262_KF030248.1,1354912,KF030248.1,880,07-DEC-2017,Baorangia rufomaculata,"location: [0:880]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['28S ribosomal RNA'],"['USA: Chestnut Ridge Park, NY']",False,Baorangia,rufomaculata
263_KT002615.1,1354909,KT002615.1,901,31-MAY-2016,Boletus pulchriceps,"location: [0:901]
authors: Zhao,K., Wu,G. and Yang,Z.
title: Three new combinations of of Butyriboletus (Boletaceae)s
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['USA'],False,Boletus,pulchriceps
264_KF030251.1,1354903,KF030251.1,768,07-DEC-2017,Rubroboletus dupainii,"location: [0:768]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['28S ribosomal RNA'],"['USA: Butner, NY']",False,Rubroboletus,dupainii
265_KF030302.1,1354898,KF030302.1,874,07-DEC-2017,Boletus abruptibulbus,"location: [0:874]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['28S ribosomal RNA'],"['USA: Cape San Blas, FL']",False,Boletus,abruptibulbus
266_KF030311.1,1354897,KF030311.1,874,07-DEC-2017,Aureoboletus roxanae,"location: [0:874]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['28S ribosomal RNA'],"['USA: Chestnut Ridge Park, NY']",False,Aureoboletus,roxanae
267_KF112421.1,1354896,KF112421.1,837,11-AUG-2014,Aureoboletus moravicus,"location: [0:837]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Aureoboletus,moravicus
268_KU144799.1,1348652,KU144799.1,877,16-DEC-2016,Xerocomellus zelleri,"location: [0:877]
authors: Frank,J.L., Schwarz,C.F. and Siegel,N.
title: Xerocomellus in the Western United States 2
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],"['USA: Oregon, Lane Co.']",False,Xerocomellus,zelleri
269_MH879686.1,1325616,MH879686.1,906,27-FEB-2019,Butyriboletus roseoflavus,"location: [0:906]
authors: Chai,H., Liang,Z.-Q., Xue,R., Jiang,S., Luo,S.-H., Wang,Y., Wu,L.-L., Tang,L.-P., Chen,Y., Hong,D. and Zeng,N.-K.
title: New and noteworthy boletes from subtropical and tropical China
journal: MycoKeys 46, 55-96 (2019)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China: Yunnan Province'],False,Butyriboletus,roseoflavus
270_KF112437.1,1325514,KF112437.1,836,11-AUG-2014,Harrya chromapes,"location: [0:836]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Harrya,chromapes
271_KT002619.1,1297044,KT002619.1,1031,31-MAY-2016,Butyriboletus yicibus,"location: [0:1031]
authors: Zhao,K., Wu,G. and Yang,Z.
title: Three new combinations of of Butyriboletus (Boletaceae)s
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China'],False,Butyriboletus,yicibus
272_KT002611.1,1297043,KT002611.1,864,31-MAY-2016,Butyriboletus brunneus,"location: [0:864]
authors: Zhao,K., Wu,G. and Yang,Z.
title: Three new combinations of of Butyriboletus (Boletaceae)s
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['USA'],False,Butyriboletus,brunneus
273_KT002617.1,1297042,KT002617.1,906,31-MAY-2016,Boletus roseopurpureus,"location: [0:906]
authors: Zhao,K., Wu,G. and Yang,Z.
title: Three new combinations of of Butyriboletus (Boletaceae)s
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['USA'],False,Boletus,roseopurpureus
274_KF112398.1,1288706,KF112398.1,842,11-AUG-2014,Phylloporus imbricatus,"location: [0:842]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Phylloporus,imbricatus
275_KF112490.1,1288704,KF112490.1,843,11-AUG-2014,Phylloporus luxiensis,"location: [0:843]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Phylloporus,luxiensis
276_KF030278.1,1282272,KF030278.1,877,07-DEC-2017,Caloboletus firmus,"location: [0:877]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['28S ribosomal RNA'],"['USA: Chestnut Ridge Park, NY']",False,Caloboletus,firmus
278_KX017295.1,1278228,KX017295.1,933,30-DEC-2016,Tylopilus balloui,"location: [0:933]
authors: Thongkantha,S., Thongklam,S., Lumyong,S. and Bussaban,B.
title: Diversity and molecular phylogeny of boletes (emphasized on Boletaceae) from three highland forests in Chiang Mai, Thailand
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],,False,Tylopilus,balloui
279_KT990624.1,1269243,KT990624.1,846,06-NOV-2016,Tylopilus griseipurpureus,"location: [0:846]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['China'],False,Tylopilus,griseipurpureus
281_JQ928624.1,1256250,JQ928624.1,858,20-JAN-2013,Leccinellum sp. HKAS 50221,"location: [0:858]
authors: Hosen,M.I., Feng,B., Wu,G., Zhu,X.T., Li,Y.C. and Yang,Z.L.
title: Borofutus, a new genus of Boletaceae from tropical Asia: phylogeny, morphology, and taxonomy
journal: Fungal Divers. 58 (1), 215-226 (2013)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China'],False,Leccinellum,sp. HKAS 50221
282_JQ928627.1,1256248,JQ928627.1,852,20-JAN-2013,Retiboletus aff. nigerrimus HKAS 59699,"location: [0:852]
authors: Hosen,M.I., Feng,B., Wu,G., Zhu,X.T., Li,Y.C. and Yang,Z.L.
title: Borofutus, a new genus of Boletaceae from tropical Asia: phylogeny, morphology, and taxonomy
journal: Fungal Divers. 58 (1), 215-226 (2013)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China'],False,Retiboletus,aff. nigerrimus HKAS 59699
283_JQ928626.1,1256247,JQ928626.1,940,20-JAN-2013,Retiboletus aff. griseus HKAS 59460,"location: [0:940]
authors: Hosen,M.I., Feng,B., Wu,G., Zhu,X.T., Li,Y.C. and Yang,Z.L.
title: Borofutus, a new genus of Boletaceae from tropical Asia: phylogeny, morphology, and taxonomy
journal: Fungal Divers. 58 (1), 215-226 (2013)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China'],False,Retiboletus,aff. griseus HKAS 59460
284_JQ928625.1,1256246,JQ928625.1,897,20-JAN-2013,Leccinum aff. aurantiacum HKAS 57390,"location: [0:897]
authors: Hosen,M.I., Feng,B., Wu,G., Zhu,X.T., Li,Y.C. and Yang,Z.L.
title: Borofutus, a new genus of Boletaceae from tropical Asia: phylogeny, morphology, and taxonomy
journal: Fungal Divers. 58 (1), 215-226 (2013)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China'],False,Leccinum,aff. aurantiacum HKAS 57390
285_JQ928621.1,1256245,JQ928621.1,851,20-JAN-2013,Chalciporus aff. piperatus HKAS 50214,"location: [0:851]
authors: Hosen,M.I., Feng,B., Wu,G., Zhu,X.T., Li,Y.C. and Yang,Z.L.
title: Borofutus, a new genus of Boletaceae from tropical Asia: phylogeny, morphology, and taxonomy
journal: Fungal Divers. 58 (1), 215-226 (2013)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China'],False,Chalciporus,aff. piperatus HKAS 50214
286_KU168044.1,1256133,KU168044.1,910,30-JUN-2016,Borofutus dhakanus,"location: [0:910]
authors: Thongkantha,S., Thongklam,S., Pathom-aree,W. and Bussaban,B.
title: Borofutus dhakanus, a first record of Boletes (Boletaceae, Leccinoideae) in Thailand
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['Thailand'],False,Borofutus,dhakanus
287_KU721364.1,1217839,KU721364.1,909,30-NOV-2017,Suillus ponderosus,"location: [0:909]
authors: Zhang,R., Shi,X.-F., Mueller,G.M. and Liu,P.-G.
title: Dilemmatic Calibration of Evolutionary History in the Genus Suillus (Boletales, Basidiomycota) Revealed by Host Association Analysis
journal: Unpublished
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],"['USA: Huddart Park, Woodside Co., CA']",False,Suillus,ponderosus
288_KF112392.1,1195726,KF112392.1,841,11-AUG-2014,Xerocomus magniporus,"location: [0:841]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Xerocomus,magniporus
289_NG_058653.1,1194958,NG_058653.1,950,30-MAY-2018,Boletus fagacicola,"location: [0:950]
authors: Feng,B., Xu,J., Wu,G., Zeng,N.K., Li,Y.C., Tolgor,B., Kost,G.W. and Yang,Z.L.
title: DNA sequence analyses reveal abundant diversity, endemism and evidence for asian origin of the porcini mushrooms
journal: PLoS ONE 7 (5), E37567 (2012)
medline id: 
pubmed id: 22629418
comment: Publication Status: Online-Only
",['28S ribosomal RNA'],,False,Boletus,fagacicola
290_JN563926.1,1194957,JN563926.1,908,23-JUN-2012,Boletus sp. 8 ZLY-2012,"location: [0:908]
authors: Feng,B., Xu,J., Wu,G., Zeng,N.K., Li,Y.C., Tolgor,B., Kost,G.W. and Yang,Z.L.
title: DNA sequence analyses reveal abundant diversity, endemism and evidence for asian origin of the porcini mushrooms
journal: PLoS ONE 7 (5), E37567 (2012)
medline id: 
pubmed id: 22629418
comment: Publication Status: Online-Only
",['28S large subunit ribosomal RNA'],,False,Boletus,sp. 8 ZLY-2012
292_JN563861.1,1194947,JN563861.1,827,23-JUN-2012,Boletus sp. HKAS 52241,"location: [0:827]
authors: Feng,B., Xu,J., Wu,G., Zeng,N.K., Li,Y.C., Tolgor,B., Kost,G.W. and Yang,Z.L.
title: DNA sequence analyses reveal abundant diversity, endemism and evidence for asian origin of the porcini mushrooms
journal: PLoS ONE 7 (5), E37567 (2012)
medline id: 
pubmed id: 22629418
comment: Publication Status: Online-Only
",['28S large subunit ribosomal RNA'],,False,Boletus,sp. HKAS 52241
293_KF030259.1,1173595,KF030259.1,872,07-DEC-2017,Lanmaoa carminipes,"location: [0:872]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['28S ribosomal RNA'],"['USA: Berea, Cuyalioga Co, OH']",False,Lanmaoa,carminipes
294_JQ928623.1,1089193,JQ928623.1,890,20-JAN-2013,Zangia roseola,"location: [0:890]
authors: Hosen,M.I., Feng,B., Wu,G., Zhu,X.T., Li,Y.C. and Yang,Z.L.
title: Borofutus, a new genus of Boletaceae from tropical Asia: phylogeny, morphology, and taxonomy
journal: Fungal Divers. 58 (1), 215-226 (2013)
medline id: 
pubmed id: 
comment: 
",['28S ribosomal RNA'],['China'],False,Zangia,roseola
295_KF112414.1,1089190,KF112414.1,799,11-AUG-2014,Zangia erythrocephala,"location: [0:799]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Zangia,erythrocephala
296_KF112472.1,1089185,KF112472.1,847,11-AUG-2014,Tylopilus violatinctus,"location: [0:847]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Tylopilus,violatinctus
297_KT990663.1,925758,KT990663.1,823,06-NOV-2016,Xanthoconium purpureum,"location: [0:823]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['USA'],False,Xanthoconium,purpureum
298_KF112417.1,925644,KF112417.1,841,11-AUG-2014,Retiboletus griseus,"location: [0:841]
authors: Wu,G., Feng,B., Xu,J., Zhu,X.-T., Li,Y.-C., Zeng,N.-K., Hosen,M.I. and Yang,Z.-L.
title: Molecular phylogenetic analyses redefine seven major clades and reveal 22 new generic clades in the fungal family Boletaceae
journal: Fungal Divers. (2014) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['China'],False,Retiboletus,griseus
299_KF030305.1,925643,KF030305.1,880,07-DEC-2017,Lanmaoa pallidorosea,"location: [0:880]
authors: Nuhn,M.E., Binder,M., Taylor,A.F., Halling,R.E. and Hibbett,D.S.
title: Phylogenetic overview of the Boletineae
journal: Fungal Biol 117 (7-8), 479-511 (2013)
medline id: 
pubmed id: 23931115
comment: 
",['28S ribosomal RNA'],"['USA: Suffolk Co, NY']",False,Lanmaoa,pallidorosea
302_NG_058644.1,925637,NG_058644.1,882,30-MAY-2018,Boletus austroedulis,"location: [0:882]
authors: Dentinger,B.T., Ammirati,J.F., Both,E.E., Desjardin,D.E., Halling,R.E., Henkel,T.W., Moreau,P.A., Nagasawa,E., Soytong,K., Taylor,A.F., Watling,R., Moncalvo,J.M. and McLaughlin,D.J.
title: Molecular phylogenetics of porcini mushrooms (Boletus section Boletus)
journal: Mol. Phylogenet. Evol. 57 (3), 1276-1292 (2010)
medline id: 
pubmed id: 20970511
comment: 
",['28S ribosomal RNA'],['Australia'],False,Boletus,austroedulis
303_KT990630.1,889443,KT990630.1,750,06-NOV-2016,Retiboletus nigerrimus,"location: [0:750]
authors: Wu,G., Li,Y.-C., Zhu,X.-T., Zhao,K., Han,L.-H., Cui,Y.-Y., Li,F., Xu,J.-P. and Yang,Z.-L.
title: One hundred noteworthy boletes from China
journal: Fungal Divers. (2016) In press
medline id: 
pubmed id: 
comment: 
",['28S large subunit ribosomal RNA'],['China'],False,Retiboletus,nigerrimus
306_KC111200.1,857007,KC111200.1,957,29-APR-2013,Butyriboletus subappendiculatus,"location: [0:957]
authors: Li,H., Wei,H., Peng,H., Ding,H., Wang,L., He,L. and Fu,L.
title: Boletus roseoflavus, a new species of Boletus in section Appendiculati from China
journal: Mycol. Prog. (2013) In press
medline id: 
pubmed id: 
comment: Publication Status: Available-Online prior to print
",['28S large subunit ribosomal RNA'],['Austria'],False,Butyriboletus,subappendiculatus
